filename,artist,title,acoustid_id,yt_query,yt_id,yt_channel,yt_title,duration,audio_format,audio_codec,audio_bitrate,score,yt_channel_id,yt_views,duplicated,sim_artist,sim_artist_title,sim_title,sim_filename,pass,check,1403
No Fake.mp3,ASCA Official YouTube Channel,No Fake,,ASCA Official YouTube Channel No Fake,Wu0VuMpwV6c,ASCA Official YouTube Channel,No Fake,171.0,m4a,mp4a.40.2,129.557,205,,25980.0,True,91.37931034482759,27.3469387755102,100.0,95.38461538461537,True,1.0,
Rin.mp3,ASCA Official YouTube Channel,Rin,,ASCA Official YouTube Channel Rin,zOzy79zzEWA,ASCA Official YouTube Channel,"ASCA 『凛』- Rin - Music Video (Theme song for ""Record of Grancrest War"" グランクレスト戦記)",205.0,m4a,mp4a.40.2,129.514,239,@ascaSMEJ,1045516.0,True,91.37931034482759,90.40816326530611,90.3061224489796,60.61224489795919,True,1.0,
Tadaima.mp3,ASCA Official YouTube Channel,Tadaima,,ASCA Official YouTube Channel Tadaima,m1efSeJ0UOg,ASCA Official YouTube Channel,Tadaima,187.0,webm,opus,149.486,140,@ascaSMEJ,9751.0,False,91.37931034482759,90.83333333333333,91.45833333333333,71.31410256410257,True,1.0,
Yuen.mp3,ASCA Official YouTube Channel,Yuen,,ASCA Official YouTube Channel Yuen,uuVmSAGLMkI,SIAN Official Channel,SIAN - Yuen [Artist Edited MV],214.0,m4a,mp4a.40.2,127.085,165,@SIANOfficialChannel,3350.0,False,52.51700680272108,52.16589861751152,91.29032258064515,46.61290322580645,True,1.0,
ASIAN KUNG-FU GENERATION -  Haruka Kanata.mp3,ASIAN KUNG-FU GENERATION,Haruka Kanata,,ASIAN KUNG FU GENERATION Haruka Kanata,nJ6A6GC_ki4,ASIAN KUNG-FU GENERATION Official YouTube Channel,ASIAN KUNG-FU GENERATION - Haruka Kanata,,m4a,mp4a.40.2,129.496,370,@akgVEVO,97988766.0,False,94.89795918367348,96.0,93.25,96.04787234042554,True,1.0,
Re_ Re_.mp3,ASIAN KUNG-FU GENERATION Official YouTube Channel,Re: Re:,,ASIAN KUNG FU GENERATION Official YouTube Channel Re Re,BUX_JNixxZQ,ASIAN KUNG-FU GENERATION Official YouTube Channel,Re: Re: Single version,332.0,webm,opus,130.472,210,,9430386.0,False,94.89795918367348,48.08080808080808,93.18181818181819,54.8051948051948,True,1.0,
AZKi - Creating world.mp3,AZKi,Creating world,,AZKi Creating world,ZkvtKUQp3nM,AZKi Channel,【1stオリジナルソング】Creating world【開拓するの私の世界】,,m4a,mp4a.40.2,129.492,345,@AZKi,754075.0,False,93.33333333333333,45.27397260273973,91.91780821917807,62.46575342465754,True,1.0,
AZKi - Fake.Fake.Fake.mp3,AZKi,Fake.Fake.Fake,,AZKi Fake Fake Fake,lGXgYHlR8ww,AZKi Channel,【7thオリジナルソング】Fake.Fake.Fake/AZKi【AZKi BLaCK】,,m4a,mp4a.40.2,129.497,345,@AZKi,1462941.0,False,93.33333333333333,90.65573770491804,92.95081967213115,67.47752511898466,True,1.0,
AZKi - Felicia.mp3,AZKi,Felicia,,,JZTVchX8qJs,AZKi Channel,【3rdオリジナルソング】フェリシア/AZKi【AZKi WHiTE】,299.0,webm,opus,130.577,40,@AZKi,610647.0,False,93.33333333333333,90.76923076923077,52.19780219780219,43.31360946745562,True,1.0,
AZKi - I can't control myself.mp3,AZKi,I can't control myself,,,tum7dljV2ts,AZKi Channel,【4thオリジナルソング】I can't control myself/AZKi【AZKi BLaCK】,213.0,m4a,mp4a.40.2,129.498,34,@AZKi,857998.0,False,93.33333333333333,90.61538461538461,93.38461538461539,70.85714285714286,True,1.0,
AZKi - Orange.mp3,AZKi,Orange,,,7o_YL35T93w,AZKi Channel,【とらドラ！】オレンジ 歌ってみた AZKi【オレンジ】,287.0,webm,opus,130.104,40,@AZKi,1371369.0,False,93.33333333333333,90.72727272727272,45.54545454545455,54.97326203208556,False,1.0,
AZKi - Q.mp3,AZKi,Q,,AZKi Q,Xn2hOjDOZ0g,AZKi Channel,【椎名もた】Q  / AZKi【歌ってみた】,,m4a,mp4a.40.2,129.497,345,@AZKi,298356.0,False,93.33333333333333,90.93023255813954,90.23255813953487,46.62790697674419,True,1.0,
AZKi - Sweet Devil.mp3,AZKi,Sweet Devil,,AZKi Sweet Devil,VAvd842cCYM,AZKi Channel,【Do you love】Sweet Devil 歌ってみた AZKi【sweet devil?】,,m4a,mp4a.40.2,129.494,345,@AZKi,709175.0,False,93.33333333333333,90.61538461538461,91.6923076923077,74.95384615384616,True,1.0,
Hachioji-P feat. Hatsune Miku - Sweet Devil -Eight Mix-.mp3,AZKi,Sweet Devil,,,VAvd842cCYM,AZKi Channel,【Do you love】Sweet Devil 歌ってみた AZKi【sweet devil?】,246.0,m4a,mp4a.40.2,129.494,34,@AZKi,709751.0,True,93.33333333333333,90.61538461538461,91.6923076923077,49.40503744043567,True,1.0,
AZKi - fragile.mp3,AZKi,fragile,,AZKi fragile,DQqWsWM7Vxg,AZKi Channel,fragile,,webm,opus,132.885,275,,685505.0,False,93.33333333333333,47.85714285714286,100.0,93.5,True,1.0,
AZKi - いのち.mp3,AZKi,いのち,,,-VQx0MtsvSQ,AZKi Channel,【8thオリジナルソング】いのち/AZKi【AZKi WHiTE】,272.0,webm,opus,132.132,45,@AZKi,1628485.0,False,93.33333333333333,90.8,91.2,48.2051282051282,True,1.0,
AZKi - スーパーヒーロー.mp3,AZKi,スーパーヒーロー,,AZKi スーパーヒーロー,OC-VqdP1Kow,AZKi Channel,【あなたはあなただから】スーパーヒーロー 歌ってみた AZKi【Guiano】,,webm,opus,131.196,300,@AZKi,616727.0,False,93.33333333333333,90.58823529411765,91.76470588235294,64.95475113122171,True,1.0,
AZKi - 暁の車.mp3,AZKi,暁の車,,AZKi 暁の車,h7NE6BoTCIA,AZKi Channel,【SorAZ】 暁の車 歌ってみた AZKi & ときのそら【SEED】,,webm,opus,140.063,300,@AZKi,3559521.0,False,93.33333333333333,90.53333333333333,92.39999999999999,73.64583333333333,True,1.0,
AZKi & Toko Inui - KOINO UTA.mp3,AZKi & Toko Inui,KOINO UTA,,AZKi Toko Inui KOINO UTA,Y8KfgrHLSN8,戌亥とこ -Inui Toko-,こいのうた,,webm,opus,135.441,262,,1253731.0,False,80.50156739811912,63.33333333333334,86.52777777777779,80.80882352941177,True,1.0,
【SorAZ】君は僕に似ている _ AZKi ときのそら【歌ってみた】.mp3,AZKi Channel,【SorAZ】君は僕に似ている / AZKi ときのそら【歌ってみた】,,AZKi Channel 【SorAZ】君は僕に似ている AZKi ときのそら【歌ってみた】,glbYC6rBn3g,AZKi Channel,【SorAZ】君は僕に似ている / AZKi ときのそら【歌ってみた】,,webm,opus,138.103,212,@AZKi,1474054.0,False,93.33333333333333,90.56338028169014,100.0,97.82330345710628,True,1.0,
【オリジナルソング】青い夢 _ AZKi【でも、逃げないよ。夢だから】.mp3,AZKi Channel,【オリジナルソング】青い夢 / AZKi【でも、逃げないよ。夢だから】,,AZKi Channel 【オリジナルソング】青い夢 AZKi【でも、逃げないよ。夢だから】,Ro-7kxRHCdg,AZKi Channel,【オリジナルソング】青い夢 / AZKi【でも、逃げないよ。夢だから】,,m4a,mp4a.40.2,129.498,292,@AZKi,173492.0,False,93.33333333333333,90.56338028169014,100.0,97.82330345710628,True,1.0,
【感情】人間だった 歌ってみた AZKi【I Was Human】.mp3,AZKi Channel,【感情】人間だった 歌ってみた AZKi【I Was Human】,,AZKi Channel 【感情】人間だった 歌ってみた AZKi【I Was Human】,B5MvnVOfaBc,AZKi Channel,【感情】人間だった 歌ってみた AZKi【I Was Human】,,webm,opus,135.509,300,@AZKi,165339.0,False,93.33333333333333,90.65573770491804,100.0,99.1044776119403,True,1.0,
【椎名もた】Q  _ AZKi【歌ってみた】.mp3,AZKi Channel,【椎名もた】Q  / AZKi【歌ってみた】,,AZKi Channel 【椎名もた】Q AZKi【歌ってみた】,Xn2hOjDOZ0g,AZKi Channel,【椎名もた】Q  / AZKi【歌ってみた】,,m4a,mp4a.40.2,129.497,259,@AZKi,298429.0,True,93.33333333333333,90.93023255813954,100.0,96.47840531561461,True,1.0,
【欅坂46】黒い羊 _ AZKi & 角巻わため【歌ってみた】.mp3,AZKi Channel,【欅坂46】黒い羊 / AZKi & 角巻わため【歌ってみた】,,AZKi Channel 【欅坂46】黒い羊 AZKi 角巻わため【歌ってみた】,6rPdZ7EW98I,AZKi Channel,【欅坂46】黒い羊 / AZKi & 角巻わため【歌ってみた】,,webm,opus,132.129,227,@AZKi,592378.0,False,93.33333333333333,90.52631578947368,100.0,97.96213093709883,True,1.0,
【神無月の巫女】agony _ AZKi【歌ってみた】.mp3,AZKi Channel,【神無月の巫女】agony / AZKi【歌ってみた】,,AZKi Channel 【神無月の巫女】agony AZKi【歌ってみた】,f5zAFvFKPEI,AZKi Channel,【神無月の巫女】agony / AZKi【歌ってみた】,,webm,opus,137.487,300,@AZKi,258008.0,False,93.33333333333333,90.76923076923077,100.0,97.06233421750662,True,1.0,
AZU -  For You.mp3,AZU,For You,,AZU For You,AD1-R7PxYx8,Azu - Topic,For You,,webm,opus,137.743,300,,2750108.0,False,92.72727272727272,47.14285714285714,100.0,93.5,True,1.0,
Adam Lambert -  Aftermath.mp3,Adam Lambert,Aftermath,,Adam Lambert Aftermath,d_ttAS2V7YA,Adam Lambert,Aftermath,,m4a,mp4a.40.2,129.549,320,,500573.0,False,100.0,52.0,100.0,92.90322580645162,True,1.0,
Adam Lambert -  Better Than I Know Myself.mp3,Adam Lambert,Better Than I Know Myself,,Adam Lambert Better Than I Know Myself,Lg31XQR22zg,Adam Lambert,Adam Lambert - Better Than I Know Myself,,m4a,mp4a.40.2,129.502,345,@AdamLambertVEVO,34259124.0,False,100.0,93.0,96.25,96.04787234042554,True,1.0,
Adam Lambert -  For Your Entertainment.mp3,Adam Lambert,For Your Entertainment,,Adam Lambert For Your Entertainment,IsPFDzAGb4A,Adam Lambert,Adam Lambert - For Your Entertainment,,m4a,mp4a.40.2,129.512,345,@AdamLambertVEVO,57768988.0,False,100.0,93.24324324324324,95.94594594594594,95.74938574938577,True,1.0,
Adam Lambert -  Ghost Town.mp3,Adam Lambert,Ghost Town,,Adam Lambert Ghost Town,Ix8ocFEMa1o,Adam Lambert,"Adam Lambert - ""Ghost Town"" [Official Music Video]",,webm,opus,129.82,325,@AdamLambert,132852392.0,False,100.0,92.3529411764706,91.96078431372548,83.43790849673204,True,1.0,
Adam Lambert -  If I Had You.mp3,Adam Lambert,If I Had You,,Adam Lambert If I Had You,wmXQFwlD7vk,Adam Lambert,Adam Lambert - If I Had You (Official Video),,m4a,mp4a.40.2,129.494,370,@AdamLambertVEVO,106348156.0,False,100.0,92.66666666666666,92.66666666666666,88.11469534050178,True,1.0,
Adam Lambert -  Never Close Our Eyes.mp3,Adam Lambert,Never Close Our Eyes,,Adam Lambert Never Close Our Eyes,u3dkVk3F57c,Adam Lambert,Adam Lambert - Never Close Our Eyes,,webm,opus,130.486,300,@AdamLambertVEVO,52459388.0,False,100.0,93.42857142857143,95.71428571428572,95.52380952380952,True,1.0,
Adam Lambert -  Outlaws of Love.mp3,Adam Lambert,Outlaws of Love,,Adam Lambert Outlaws of Love,BM_vzhOYCks,Adam Lambert,Outlaws of Love,,webm,opus,132.52,211,,1342248.0,False,100.0,34.58823529411764,100.0,94.05405405405405,True,1.0,
Adam Lambert -  Pick U Up.mp3,Adam Lambert,Pick U Up,,Adam Lambert Pick U Up,kZ8jqkzho5k,Adam Lambert,Pick U Up,,m4a,mp4a.40.2,129.533,288,,553421.0,False,100.0,13.92857142857143,100.0,92.90322580645162,True,1.0,
Adam Lambert -  Runnin'.mp3,Adam Lambert,Runnin',,Adam Lambert Runnin',M-YvkPtneYE,Adam Lambert,Runnin',,m4a,mp4a.40.2,129.574,272,,27383196.0,False,100.0,21.2962962962963,100.0,92.41379310344827,True,1.0,
Adam Lambert -  Strut.mp3,Adam Lambert,Strut,,Adam Lambert Strut,6a9J_9_JJBQ,Adam Lambert,Strut,,m4a,mp4a.40.2,129.593,271,,961144.0,False,100.0,53.8095238095238,100.0,91.85185185185185,True,1.0,
Adam Lambert -  Take Back.mp3,Adam Lambert,Take Back,,Adam Lambert Take Back,NNjYY0-2aSs,Adam Lambert,Take Back,,m4a,mp4a.40.2,129.557,267,,294406.0,False,100.0,43.33333333333333,100.0,92.90322580645162,True,1.0,
Adam Lambert -  Trespassing.mp3,Adam Lambert,Trespassing,,Adam Lambert Trespassing,PvUFOimsQf8,Adam Lambert,Adam Lambert - Trespassing (Official Lyric Video),,m4a,mp4a.40.2,129.504,370,@AdamLambertVEVO,9925688.0,False,100.0,92.39999999999999,92.19999999999999,86.94,True,1.0,
Adam Lambert -  Whataya Want From Me.mp3,Adam Lambert,Whataya Want From Me,,Adam Lambert Whataya Want From Me,X1Fqn9du7xo,Adam Lambert,Adam Lambert - Whataya Want from Me,,webm,opus,132.19,300,@AdamLambertVEVO,148696873.0,False,100.0,93.42857142857143,95.71428571428572,95.52380952380952,True,1.0,
Adam Lambert -  Mad World.mp3,Adam Lambert,Mad World,,Adam Lambert Mad World,wOZQudeix2Y,Adam Lambert Hungary,Adam Lambert – Mad World / American Idol Top 8 Full HD,,m4a,mp4a.40.2,129.507,253,@AdamLambertHungaryAdamFansNet,242891.0,False,96.0,92.14285714285715,91.60714285714285,83.2085253456221,True,1.0,
Adam Lambert -  Time for Miracles.mp3,Adam Lambert,Time for Miracles,,Adam Lambert Time for Miracles,GkIi-xb-N90,Andy,Adam Lambert - Time For Miracles,,webm,opus,130.742,233,@Andy-so7hx,2954245.0,False,62.22222222222223,93.75,95.3125,95.13621794871794,True,1.0,
Adam Lambert -  Can't Let You Go.mp3,Adam Lambert,Can't Let You Go,,Adam Lambert Can't Let You Go,sd1cI5Lqv8E,Riley Lim,Adam Lambert Can't Let You Go with lyrics,,webm,opus,130.759,180,@vampirates26,1099101.0,False,36.5625,92.92682926829269,93.90243902439023,87.5896700143472,True,1.0,
Adele -  Hello.mp3,Adele,Hello,,,5GQnC6UUsZw,ONE OK ROCK,Adele - Hello (Cover by Taka from ONE OK ROCK),299.0,webm,opus,139.888,85,@ONEOKROCK,51608461.0,False,23.63636363636364,91.06382978723404,91.06382978723404,77.62202753441801,True,1.0,
【Ado】 うっせぇわ Piano Ver..mp3,Ado,【Ado】 うっせぇわ Piano Ver.,,Ado 【Ado】 うっせぇわ Piano Ver,G_jdDwi3Otw,Ado,【Ado】 うっせぇわ Piano Ver.,,webm,opus,135.774,300,@Ado1024,12127318.0,False,100.0,91.0,100.0,98.33333333333333,True,1.0,
【Ado】うっせぇわ.mp3,Ado,【Ado】うっせぇわ,,Ado 【Ado】うっせぇわ,Qp3b-RXtz4w,Ado,【Ado】うっせぇわ,,m4a,mp4a.40.2,129.5,345,@Ado1024,373897521.0,False,100.0,92.0,100.0,97.14285714285714,True,1.0,
【Ado】きらきら星.mp3,Ado,【Ado】きらきら星,,,zs6Mnu4gMHM,Ado,【Ado】きらきら星,34.0,webm,opus,150.169,85,@Ado1024,4989409.0,False,100.0,91.36363636363636,100.0,97.85714285714285,True,1.0,
【Ado】ギラギラ.mp3,Ado,【Ado】ギラギラ,,Ado 【Ado】ギラギラ,sOiMD45QGLs,Ado,【Ado】ギラギラ,,webm,opus,133.057,300,@Ado1024,192126502.0,False,100.0,91.875,100.0,97.27272727272728,True,1.0,
【Ado】レディメイド.mp3,Ado,【Ado】レディメイド,,Ado 【Ado】レディメイド,jg09lNupc1s,Ado,【Ado】レディメイド,,webm,opus,134.753,300,@Ado1024,112914942.0,False,100.0,91.76470588235294,100.0,97.3913043478261,True,1.0,
【Ado】君の体温 歌いました.mp3,Ado,【Ado】君の体温 歌いました,,Ado 【Ado】君の体温 歌いました,QLsXgj4_gOc,Ado,【Ado】君の体温 歌いました,,webm,opus,130.144,300,@Ado1024,6171832.0,False,100.0,90.85714285714286,100.0,98.53658536585365,True,1.0,
【Ado】恋は戦争 歌いました.mp3,Ado,【Ado】恋は戦争 歌いました,,Ado 【Ado】恋は戦争 歌いました,1OI4Bp8fGYw,Ado,【Ado】恋は戦争 歌いました,,webm,opus,135.231,300,@Ado1024,8774182.0,False,100.0,90.83333333333333,100.0,98.57142857142858,True,1.0,
【Ado】踊.mp3,Ado,【Ado】踊,,Ado 【Ado】踊,YnSW8ian29w,Ado,【Ado】踊,,webm,opus,134.352,300,@Ado1024,223894884.0,False,100.0,92.72727272727272,100.0,96.47058823529412,True,1.0,
Ado - うっせぇわ.mp3,Ado,うっせぇわ,,Ado うっせぇわ,Qp3b-RXtz4w,Ado,【Ado】うっせぇわ,,m4a,mp4a.40.2,129.5,345,@Ado1024,373807042.0,True,100.0,92.0,94.66666666666667,80.6896551724138,True,1.0,
Aerosmith -  I Don't Wanna Miss a Thing.mp3,Aerosmith,I Don't Wanna Miss a Thing,,Aerosmith I Don't Wanna Miss a Thing,JkK8g6FMEXE,Aerosmith,Aerosmith - I Don't Want to Miss a Thing (Official HD Video),,webm,opus,130.734,294,@AerosmithVEVO,690651762.0,False,100.0,91.47540983606557,79.76040353089533,83.78955394586352,True,1.0,
Aerosmith -  Sweet Emotion.mp3,Aerosmith,Sweet Emotion,,Aerosmith Sweet Emotion,82cJgPXU-ik,Aerosmith,Aerosmith - Sweet Emotion,,webm,opus,130.54,300,@AerosmithVEVO,39926106.0,False,100.0,93.6,95.19999999999999,93.9,True,1.0,
Afterglow -  Hey-day Capriccio.mp3,Afterglow,Hey-day Capriccio,,Afterglow Hey day Capriccio,bOsPKoj0AcA,Afterglow,Hey-day狂騒曲 (カプリチオ),,m4a,mp4a.40.2,129.558,248,,1078298.0,False,100.0,30.81081081081081,60.8108108108108,44.32432432432432,True,1.0,
Afterglow -  Scarlet Sky.mp3,Afterglow,Scarlet Sky,,Afterglow Scarlet Sky,jyKtP7ll2fM,Afterglow,Scarlet Sky,,m4a,mp4a.40.2,129.543,320,,121627.0,False,100.0,42.07792207792208,100.0,93.66666666666667,True,1.0,
"Afterglow -  Tsunagu, Soramoyou.mp3",Afterglow,"Tsunagu, Soramoyou",,Afterglow Tsunagu Soramoyou,3NmsjxtxkQw,Afterglow,ツナグ、ソラモヨウ,,m4a,mp4a.40.2,129.582,223,,246872.0,False,100.0,31.57894736842106,94.26315789473685,89.87854251012146,True,1.0,
Afterglow -  ロストワンの号哭.mp3,Afterglow,ロストワンの号哭,,Afterglow ロストワンの号哭,GjW2L5AhLPo,みそらく/misoluck,【 Afterglow 】 ロストワンの号哭 (Lost One's Weeping) Full Guitar Cover 【 BanG Dream! 】,,m4a,mp4a.40.2,129.502,189,@misoluck,1161190.0,False,21.11111111111111,90.89108910891089,91.98019801980197,82.21534653465346,True,1.0,
や.mp3,Aguilera,や,,,GVnxx6Jxe9Q,Tachyon,や,225.0,webm,opus,142.633,85,@TachyonAgnes,308122.0,False,24.6875,61.66666666666667,100.0,92.5,True,1.0,
Ai Kayano - you.mp3,Ai Kayano,you,,Ai Kayano you,GlGejMA_Pu0,Nezuko Sama,Kayano Ai - Dear you,,m4a,mp4a.40.2,129.495,230,@nezukosama5708,24933.0,False,49.09090909090909,94.5,91.5,68.24489795918367,True,1.0,
"Ai Kayano, Haruka Tomatsu, Saori Hayami - secret base ~Kimi ga Kureta Mono~ (10 years after Ver.).mp3","Ai Kayano, Haruka Tomatsu, Saori Hayami",secret base ~Kimi ga Kureta Mono~ (10 years after Ver.),,Ai Kayano Haruka Tomatsu Saori Hayami secret base Kimi ga Kureta Mono 10 years after Ver,SJywJjwqIK8,Cytharia,secret base ~Kimi ga Kureta Mono~ (10 years after ver.) - AnoHana ED - Lyrics,,webm,opus,129.506,210,@Cytharia,14304484.0,False,45.97560975609755,39.44207317073171,97.125,80.32206325784308,False,1.0,
Aimer - After Rain.mp3,Aimer,After Rain,,Aimer After Rain,g4IEhywhzIs,Aimer Official YouTube Channel,After Rain,,webm,opus,138.235,300,,6326046.0,False,91.66666666666666,57.0,100.0,94.16666666666667,True,1.0,
Aimer -  Anata ni Deawanakereba ~Kasetsu Touka~.mp3,Aimer,Anata ni Deawanakereba ~Kasetsu Touka~,,Aimer Anata ni Deawanakereba Kasetsu Touka,iA9Ctaqo3Zc,Aimer Official YouTube Channel,Aimer - Anatani Deawanakereba - Kasetutouka,,webm,opus,134.471,305,@AimerOfficialVEVO,5487876.0,False,91.66666666666666,91.16279069767441,89.35966868429436,86.70469504168496,True,1.0,
Aimer - Black Bird.mp3,Aimer,Black Bird,,Aimer Black Bird,ax8DmYyx9Ms,Aimer Official YouTube Channel,Aimer 『Black Bird』MUSIC VIDEO 映画『累-かさね-』（9月7日（金）公開・主演：土屋太鳳×芳根京子）ver.,209.0,m4a,mp4a.40.2,129.497,284,@aimerSMEJ,10285272.0,False,91.66666666666666,90.34722222222223,90.69444444444444,78.01418439716312,True,1.0,
Aimer - Blind to you.mp3,Aimer,Blind to you,,Aimer Blind to you,oD8XOie40_w,Aimer Official YouTube Channel,Blind to you,282.0,webm,opus,139.506,217,,42538.0,False,91.66666666666666,23.54166666666667,100.0,94.61538461538461,True,1.0,
Aimer - Even Heaven.mp3,Aimer,Even Heaven,,Aimer Even Heaven,BOGoJYZWmuk,Aimer Official YouTube Channel,Even Heaven,462.0,webm,opus,140.426,217,,2049339.0,False,91.66666666666666,42.02020202020202,100.0,94.39999999999999,True,1.0,
Aimer -  Falling Alone.mp3,Aimer,Falling Alone,,Aimer Falling Alone,Qe4PCh1w_Ig,Aimer Official YouTube Channel,Falling Alone,,webm,opus,131.043,218,,301575.0,False,91.66666666666666,37.53846153846154,100.0,94.64285714285714,True,1.0,
Aimer - Hanabiratachinomarch.mp3,Aimer,Hanabiratachinomarch,,Aimer Hanabiratachinomarch,YMxsicN1R0M,Aimer Official YouTube Channel,Aimer 『花びらたちのマーチ』主演：佐々木美玲（日向坂46）(5th album『Sun Dance』『Penny Rain』2019/04/10発売),,webm,opus,138.945,295,@aimerSMEJ,4004027.0,False,91.66666666666666,90.36764705882354,77.75,74.55223880597015,True,1.0,
Aimer -  I beg you.mp3,Aimer,I beg you,,Aimer I beg you,pCC6qbAnX00,Aimer Official YouTube Channel,Aimer 『I beg you』（主演：浜辺美波 / 劇場版「Fate/stay night [Heaven's Feel]」Ⅱ.lost butterfly主題歌）,,m4a,mp4a.40.2,129.497,370,@aimerSMEJ,34938591.0,False,91.66666666666666,90.39682539682539,90.71428571428571,77.60846560846561,True,1.0,
Aimer - Kataomoi.mp3,Aimer,Kataomoi,,Aimer Kataomoi,kxs9Su_mbpU,Aimer Official YouTube Channel,Aimer 『カタオモイ』MUSIC VIDEO（FULL ver.）,,webm,opus,132.328,325,@aimerSMEJ,73484858.0,False,91.66666666666666,91.08695652173913,91.73913043478261,79.35288169868554,True,1.0,
Aimer -  LAST STARDUST.mp3,Aimer,LAST STARDUST,,Aimer LAST STARDUST,ngm99aJh7ig,Aimer Official YouTube Channel,Last Stardust,,webm,opus,131.479,375,,22434058.0,False,91.66666666666666,37.53846153846154,100.0,94.64285714285714,True,1.0,
Aimer -  March of Time.mp3,Aimer,March of Time,,Aimer March of Time,ZzmXu7ZxwcI,Aimer Official YouTube Channel,March of Time,297.0,webm,opus,137.264,226,,836522.0,False,91.66666666666666,70.38461538461539,100.0,94.64285714285714,True,1.0,
